연도,일시,측정소,PM2.5
4,08-03 19:00,공주,0.065345675
4,08-03 20:00,공주,0.10310121
4,08-03 21:00,공주,0.11514549
4,08-03 22:00,공주,0.09910497
4,08-03 23:00,공주,2.7149348
4,08-06 00:00,공주,0.025143392
4,08-06 01:00,공주,0.025215238
4,08-06 02:00,공주,0.029320315
4,08-06 03:00,공주,0.0340012
4,08-06 04:00,공주,0.023719572
4,08-06 05:00,공주,0.003908895
4,08-06 06:00,공주,-0.014096104
4,08-06 07:00,공주,-0.033114895
4,08-06 08:00,공주,-0.04804281
4,08-06 09:00,공주,-0.053887583
4,08-06 10:00,공주,-0.05489534
4,08-06 11:00,공주,-0.012086868
4,08-06 12:00,공주,0.014059171
4,08-06 13:00,공주,-0.027771547
4,08-06 14:00,공주,-0.07200056
4,08-06 15:00,공주,-0.11298896
4,08-06 16:00,공주,-0.16048399
4,08-06 17:00,공주,-0.18242942
4,08-06 18:00,공주,-0.15298565
4,08-06 19:00,공주,-0.097367525
4,08-06 20:00,공주,-0.04087022
4,08-06 21:00,공주,0.017217092
4,08-06 22:00,공주,0.063383445
4,08-06 23:00,공주,0.120990455
4,08-07 00:00,공주,0.14001842
4,08-07 01:00,공주,0.12481902
4,08-07 02:00,공주,0.120612405
4,08-07 03:00,공주,0.11184275
4,08-07 04:00,공주,0.111373566
4,08-07 05:00,공주,0.10505286
4,08-07 06:00,공주,0.09951722
4,08-07 07:00,공주,0.10061297
4,08-07 08:00,공주,0.10534326
4,08-07 09:00,공주,0.12222384
4,08-07 10:00,공주,0.12401503
4,08-07 11:00,공주,0.118133694
4,08-07 12:00,공주,0.055939957
4,08-07 13:00,공주,0.03879837
4,08-07 14:00,공주,0.049449287
4,08-07 15:00,공주,0.07778119
4,08-07 16:00,공주,0.092106186
4,08-07 17:00,공주,0.096594654
4,08-07 18:00,공주,0.10997936
4,08-07 19:00,공주,0.121858865
4,08-07 20:00,공주,0.1150816
4,08-07 21:00,공주,0.09815876
4,08-07 22:00,공주,0.06758314
4,08-07 23:00,공주,0.0717323
4,08-08 00:00,공주,0.09239445
4,08-08 01:00,공주,0.09219818
4,08-08 02:00,공주,0.08660302
4,08-08 03:00,공주,0.07271537
4,08-08 04:00,공주,0.04901576
4,08-08 05:00,공주,0.011600047
4,08-08 06:00,공주,-0.0051809475
4,08-08 07:00,공주,-0.012219228
4,08-08 08:00,공주,-0.03213782
4,08-08 09:00,공주,-0.08434603
4,08-08 10:00,공주,-0.060522635
4,08-08 11:00,공주,-0.03216763
4,08-08 12:00,공주,-0.0063204914
4,08-08 13:00,공주,-0.0017822683
4,08-08 14:00,공주,0.00093346834
4,08-08 15:00,공주,0.039925948
4,08-08 16:00,공주,0.106359825
4,08-08 17:00,공주,0.1489471
4,08-08 18:00,공주,0.16466056
4,08-08 19:00,공주,0.1452738
4,08-08 20:00,공주,0.12283444
4,08-08 21:00,공주,0.13372105
4,08-08 22:00,공주,0.16624972
4,08-08 23:00,공주,0.45333025
4,08-11 00:00,공주,0.038156435
4,08-11 01:00,공주,0.04006837
4,08-11 02:00,공주,0.04507423
4,08-11 03:00,공주,0.054066848
4,08-11 04:00,공주,0.06254682
4,08-11 05:00,공주,0.05177605
4,08-11 06:00,공주,0.03477195
4,08-11 07:00,공주,0.0144067705
4,08-11 08:00,공주,-0.004910022
4,08-11 09:00,공주,-0.012844235
4,08-11 10:00,공주,-0.020208225
4,08-11 11:00,공주,0.017473787
4,08-11 12:00,공주,0.048287734
4,08-11 13:00,공주,0.014992148
4,08-11 14:00,공주,-0.029423565
4,08-11 15:00,공주,-0.059194446
4,08-11 16:00,공주,-0.0873263
4,08-11 17:00,공주,-0.11693725
4,08-11 18:00,공주,-0.12511772
4,08-11 19:00,공주,-0.0846898
4,08-11 20:00,공주,-0.026676133
4,08-11 21:00,공주,0.03095838
4,08-11 22:00,공주,0.07488136
4,08-11 23:00,공주,0.1318552
4,08-12 00:00,공주,0.15115067
4,08-12 01:00,공주,0.13966323
4,08-12 02:00,공주,0.13926683
4,08-12 03:00,공주,0.13063253
4,08-12 04:00,공주,0.11996937
4,08-12 05:00,공주,0.10688673
4,08-12 06:00,공주,0.090083614
4,08-12 07:00,공주,0.07759046
4,08-12 08:00,공주,0.07588892
4,08-12 09:00,공주,0.079083055
4,08-12 10:00,공주,0.09422667
4,08-12 11:00,공주,0.08860311
4,08-12 12:00,공주,0.023186624
4,08-12 13:00,공주,0.021803588
4,08-12 14:00,공주,0.037564218
4,08-12 15:00,공주,0.051346004
4,08-12 16:00,공주,0.06851803
4,08-12 17:00,공주,0.07369664
4,08-12 18:00,공주,0.07306281
4,08-12 19:00,공주,0.089568004
4,08-12 20:00,공주,0.097245395
4,08-12 21:00,공주,0.088530526
4,08-12 22:00,공주,0.056707993
4,08-12 23:00,공주,0.052894235
4,08-13 00:00,공주,0.07288949
4,08-13 01:00,공주,0.080746755
4,08-13 02:00,공주,0.07494946
4,08-13 03:00,공주,0.061631624
4,08-13 04:00,공주,0.04794517
4,08-13 05:00,공주,0.017823368
4,08-13 06:00,공주,-0.011116222
4,08-13 07:00,공주,-0.02207844
4,08-13 08:00,공주,-0.040895954
4,08-13 09:00,공주,-0.079516344
4,08-13 10:00,공주,-0.052488633
4,08-13 11:00,공주,-0.02543167
4,08-13 12:00,공주,-0.00026720017
4,08-13 13:00,공주,0.0103470385
4,08-13 14:00,공주,0.014613345
4,08-13 15:00,공주,0.029268771
4,08-13 16:00,공주,0.09067878
4,08-13 17:00,공주,0.1670044
4,08-13 18:00,공주,0.18441191
4,08-13 19:00,공주,0.17245826
4,08-13 20:00,공주,0.15021038
4,08-13 21:00,공주,0.13582528
4,08-13 22:00,공주,0.1837676
4,08-13 23:00,공주,0.46974424
4,08-16 00:00,공주,0.042220056
4,08-16 01:00,공주,0.05560477
4,08-16 02:00,공주,0.067904994
4,08-16 03:00,공주,0.08186664
4,08-16 04:00,공주,0.10299197
4,08-16 05:00,공주,0.11637056
4,08-16 06:00,공주,0.10253833
4,08-16 07:00,공주,0.081184715
4,08-16 08:00,공주,0.057917163
4,08-16 09:00,공주,0.031189546
4,08-16 10:00,공주,0.009829551
4,08-16 11:00,공주,0.04441616
4,08-16 12:00,공주,0.072027475
4,08-16 13:00,공주,0.05067858
4,08-16 14:00,공주,0.024380475
4,08-16 15:00,공주,-0.0031358898
4,08-16 16:00,공주,-0.023141548
4,08-16 17:00,공주,-0.04405221
4,08-16 18:00,공주,-0.06361092
4,08-16 19:00,공주,-0.06108072
4,08-16 20:00,공주,-0.01676659
4,08-16 21:00,공주,0.039100796
4,08-16 22:00,공주,0.0910732
4,08-16 23:00,공주,0.14696537
4,08-17 00:00,공주,0.15489717
4,08-17 01:00,공주,0.13849123
4,08-17 02:00,공주,0.1371321
4,08-17 03:00,공주,0.12735264
4,08-17 04:00,공주,0.11154793
4,08-17 05:00,공주,0.0953822
4,08-17 06:00,공주,0.075559676
4,08-17 07:00,공주,0.05626274
4,08-17 08:00,공주,0.045688808
4,08-17 09:00,공주,0.042055905
4,08-17 10:00,공주,0.062584236
4,08-17 11:00,공주,0.06437856
4,08-17 12:00,공주,-0.005709961
4,08-17 13:00,공주,-0.010647021
4,08-17 14:00,공주,0.011256494
4,08-17 15:00,공주,0.024921015
4,08-17 16:00,공주,0.039760053
4,08-17 17:00,공주,0.050246954
4,08-17 18:00,공주,0.04954769
4,08-17 19:00,공주,0.052289635
4,08-17 20:00,공주,0.068053916
4,08-17 21:00,공주,0.06988375
4,08-17 22:00,공주,0.049467534
4,08-17 23:00,공주,0.042939052
4,08-18 00:00,공주,0.056540128
4,08-18 01:00,공주,0.066723965
4,08-18 02:00,공주,0.064418025
4,08-18 03:00,공주,0.04749636
4,08-18 04:00,공주,0.037263636
4,08-18 05:00,공주,0.021682784
4,08-18 06:00,공주,-0.010271892
4,08-18 07:00,공주,-0.033496544
4,08-18 08:00,공주,-0.05068834
4,08-18 09:00,공주,-0.09354644
4,08-18 10:00,공주,-0.06546736
4,08-18 11:00,공주,-0.039445158
4,08-18 12:00,공주,-0.014951415
4,08-18 13:00,공주,-0.007303804
4,08-18 14:00,공주,0.0005071908
4,08-18 15:00,공주,0.008815661
4,08-18 16:00,공주,0.039464504
4,08-18 17:00,공주,0.13658668
4,08-18 18:00,공주,0.18892913
4,08-18 19:00,공주,0.19004093
4,08-18 20:00,공주,0.18294293
4,08-18 21:00,공주,0.17202824
4,08-18 22:00,공주,0.20068565
4,08-18 23:00,공주,0.5998962
4,08-21 00:00,공주,0.032448143
4,08-21 01:00,공주,0.028825432
4,08-21 02:00,공주,0.023060702
4,08-21 03:00,공주,0.0026095286
4,08-21 04:00,공주,-0.027722746
4,08-21 05:00,공주,-0.055738434
4,08-21 06:00,공주,-0.07789941
4,08-21 07:00,공주,-0.0887478
4,08-21 08:00,공주,-0.09580305
4,08-21 09:00,공주,-0.091397405
4,08-21 10:00,공주,-0.06847371
4,08-21 11:00,공주,-0.013378546
4,08-21 12:00,공주,-0.011591628
4,08-21 13:00,공주,-0.06856261
4,08-21 14:00,공주,-0.13134249
4,08-21 15:00,공주,-0.19106749
4,08-21 16:00,공주,-0.21993859
4,08-21 17:00,공주,-0.19263673
4,08-21 18:00,공주,-0.13518217
4,08-21 19:00,공주,-0.07700077
4,08-21 20:00,공주,-0.017912686
4,08-21 21:00,공주,0.040590897
4,08-21 22:00,공주,0.088914216
4,08-21 23:00,공주,0.142752
4,08-22 00:00,공주,0.14754759
4,08-22 01:00,공주,0.12344287
4,08-22 02:00,공주,0.1261576
4,08-22 03:00,공주,0.13637343
4,08-22 04:00,공주,0.14994714
4,08-22 05:00,공주,0.15947971
4,08-22 06:00,공주,0.1716766
4,08-22 07:00,공주,0.18671104
4,08-22 08:00,공주,0.19568157
4,08-22 09:00,공주,0.1980409
4,08-22 10:00,공주,0.19656947
4,08-22 11:00,공주,0.18406802
4,08-22 12:00,공주,0.13672452
4,08-22 13:00,공주,0.11099245
4,08-22 14:00,공주,0.12447931
4,08-22 15:00,공주,0.14711298
4,08-22 16:00,공주,0.16298272
4,08-22 17:00,공주,0.17624862
4,08-22 18:00,공주,0.18451239
4,08-22 19:00,공주,0.17321993
4,08-22 20:00,공주,0.15089653
4,08-22 21:00,공주,0.13083549
4,08-22 22:00,공주,0.12398605
4,08-22 23:00,공주,0.15037431
4,08-23 00:00,공주,0.13590847
4,08-23 01:00,공주,0.13460727
4,08-23 02:00,공주,0.14050245
4,08-23 03:00,공주,0.12169321
4,08-23 04:00,공주,0.08225713
4,08-23 05:00,공주,0.055115476
4,08-23 06:00,공주,0.041192994
4,08-23 07:00,공주,0.026823923
4,08-23 08:00,공주,-0.027248427
4,08-23 09:00,공주,-0.11584321
4,08-23 10:00,공주,-0.054334633
4,08-23 11:00,공주,-0.015070116
4,08-23 12:00,공주,0.010313317
4,08-23 13:00,공주,0.0024924278
4,08-23 14:00,공주,0.026465088
4,08-23 15:00,공주,0.07277693
4,08-23 16:00,공주,0.11467874
4,08-23 17:00,공주,0.15752685
4,08-23 18:00,공주,0.17853774
4,08-23 19:00,공주,0.14825822
4,08-23 20:00,공주,0.123810224
4,08-23 21:00,공주,0.11896399
4,08-23 22:00,공주,0.115517035
4,08-23 23:00,공주,0.62847877
4,08-26 00:00,공주,0.16712762
4,08-26 01:00,공주,0.16950612
4,08-26 02:00,공주,0.13874574
4,08-26 03:00,공주,0.10734154
4,08-26 04:00,공주,0.080331124
4,08-26 05:00,공주,0.058464088
4,08-26 06:00,공주,0.0344903
4,08-26 07:00,공주,0.013029538
4,08-26 08:00,공주,0.003736101
4,08-26 09:00,공주,-0.0029741824
4,08-26 10:00,공주,-0.009284362
4,08-26 11:00,공주,0.014867425
4,08-26 12:00,공주,-0.057477817
4,08-26 13:00,공주,-0.09255409
4,08-26 14:00,공주,-0.041433103
4,08-26 15:00,공주,0.031209312
4,08-26 16:00,공주,0.08647411
4,08-26 17:00,공주,0.0933683
4,08-26 18:00,공주,0.0800915
4,08-26 19:00,공주,0.07106577
4,08-26 20:00,공주,0.052271754
4,08-26 21:00,공주,0.026857018
4,08-26 22:00,공주,-0.0066651553
4,08-26 23:00,공주,-0.02619344
4,08-27 00:00,공주,-0.057911433
4,08-27 01:00,공주,-0.075440004
4,08-27 02:00,공주,-0.07853372
4,08-27 03:00,공주,-0.08688117
4,08-27 04:00,공주,-0.09799824
4,08-27 05:00,공주,-0.109256774
4,08-27 06:00,공주,-0.11338324
4,08-27 07:00,공주,-0.114469826
4,08-27 08:00,공주,-0.11229852
4,08-27 09:00,공주,-0.10755958
4,08-27 10:00,공주,-0.08754959
4,08-27 11:00,공주,-0.010663785
4,08-27 12:00,공주,0.034977786
4,08-27 13:00,공주,-0.045635834
4,08-27 14:00,공주,-0.090044826
4,08-27 15:00,공주,-0.093914784
4,08-27 16:00,공주,-0.073501736
4,08-27 17:00,공주,-0.05801508
4,08-27 18:00,공주,-0.037967727
4,08-27 19:00,공주,-0.010328351
4,08-27 20:00,공주,0.03037859
4,08-27 21:00,공주,0.07292249
4,08-27 22:00,공주,0.095738165
4,08-27 23:00,공주,0.12246269
4,08-28 00:00,공주,0.13048491
4,08-28 01:00,공주,0.112739734
4,08-28 02:00,공주,0.073507674
4,08-28 03:00,공주,0.024393106
4,08-28 04:00,공주,0.00013355166
4,08-28 05:00,공주,-0.0114926025
4,08-28 06:00,공주,-0.0053859577
4,08-28 07:00,공주,0.029512338
4,08-28 08:00,공주,0.11186091
4,08-28 09:00,공주,0.10522879
4,08-28 10:00,공주,0.02127508
4,08-28 11:00,공주,-0.026994012
4,08-28 12:00,공주,-0.074952245
4,08-28 13:00,공주,-0.11795747
4,08-28 14:00,공주,-0.1486598
4,08-28 15:00,공주,-0.16867812
4,08-28 16:00,공주,-0.17782392
4,08-28 17:00,공주,-0.23266245
4,08-28 18:00,공주,-0.24674566
4,08-28 19:00,공주,-0.13553731
4,08-28 20:00,공주,-0.10770719
4,08-28 21:00,공주,-0.09918749
4,08-28 22:00,공주,-0.092945635
4,08-28 23:00,공주,2.3910806
4,08-31 00:00,공주,0.10899785
4,08-31 01:00,공주,0.094299704
4,08-31 02:00,공주,0.086544365
4,08-31 03:00,공주,0.08782804
4,08-31 04:00,공주,0.10287917
4,08-31 05:00,공주,0.12170063
4,08-31 06:00,공주,0.14130403
4,08-31 07:00,공주,0.15870681
4,08-31 08:00,공주,0.14793825
4,08-31 09:00,공주,0.14774105
4,08-31 10:00,공주,0.14841512
4,08-31 11:00,공주,0.082307905
4,08-31 12:00,공주,0.043459505
4,08-31 13:00,공주,0.06453253
4,08-31 14:00,공주,0.0837979
4,08-31 15:00,공주,0.062388286
4,08-31 16:00,공주,0.05505012
4,08-31 17:00,공주,0.057212114
4,08-31 18:00,공주,0.06007698
4,08-31 19:00,공주,0.06449586
4,08-31 20:00,공주,0.06583384
4,08-31 21:00,공주,0.07065606
4,08-31 22:00,공주,0.10429567
4,08-31 23:00,공주,0.15099052
4,09-01 00:00,공주,0.15764034
4,09-01 01:00,공주,0.13482124
4,09-01 02:00,공주,0.14438131
4,09-01 03:00,공주,0.14766434
4,09-01 04:00,공주,0.13352123
4,09-01 05:00,공주,0.10428494
4,09-01 06:00,공주,0.069025844
4,09-01 07:00,공주,0.035928205
4,09-01 08:00,공주,0.0072390884
4,09-01 09:00,공주,-0.0044637024
4,09-01 10:00,공주,-0.04067695
4,09-01 11:00,공주,-0.07414046
4,09-01 12:00,공주,-0.04031115
4,09-01 13:00,공주,-0.008105356
4,09-01 14:00,공주,-0.011114676
4,09-01 15:00,공주,-0.014819149
4,09-01 16:00,공주,-0.01217515
4,09-01 17:00,공주,-0.0066272765
4,09-01 18:00,공주,-0.0061379187
4,09-01 19:00,공주,-0.020823244
4,09-01 20:00,공주,-0.03604203
4,09-01 21:00,공주,-0.030984443
4,09-01 22:00,공주,-0.030913904
4,09-01 23:00,공주,-0.026455417
4,09-02 00:00,공주,-0.05545664
4,09-02 01:00,공주,-0.015100244
4,09-02 02:00,공주,-0.01246937
4,09-02 03:00,공주,-0.021168426
4,09-02 04:00,공주,-0.030262351
4,09-02 05:00,공주,-0.03500071
4,09-02 06:00,공주,-0.03074868
4,09-02 07:00,공주,-0.03428349
4,09-02 08:00,공주,-0.06373629
4,09-02 09:00,공주,-0.08990529
4,09-02 10:00,공주,-0.08489314
4,09-02 11:00,공주,-0.06020772
4,09-02 12:00,공주,-0.03253594
4,09-02 13:00,공주,-0.013109177
4,09-02 14:00,공주,0.0070792586
4,09-02 15:00,공주,0.02512236
4,09-02 16:00,공주,0.04504735
4,09-02 17:00,공주,0.058308214
4,09-02 18:00,공주,0.09087801
4,09-02 19:00,공주,0.15455821
4,09-02 20:00,공주,0.20928445
4,09-02 21:00,공주,0.23900785
4,09-02 22:00,공주,0.31040066
4,09-02 23:00,공주,0.48642674
4,09-05 00:00,공주,0.028833445
4,09-05 01:00,공주,0.023939624
4,09-05 02:00,공주,0.028565556
4,09-05 03:00,공주,0.032483865
4,09-05 04:00,공주,0.019664496
4,09-05 05:00,공주,-0.0017230511
4,09-05 06:00,공주,-0.019438148
4,09-05 07:00,공주,-0.03310795
4,09-05 08:00,공주,-0.04214932
4,09-05 09:00,공주,-0.04935378
4,09-05 10:00,공주,-0.061560854
4,09-05 11:00,공주,-0.0485588
4,09-05 12:00,공주,-0.008259997
4,09-05 13:00,공주,-0.029379874
4,09-05 14:00,공주,-0.06472774
4,09-05 15:00,공주,-0.10829039
4,09-05 16:00,공주,-0.15408805
4,09-05 17:00,공주,-0.16853248
4,09-05 18:00,공주,-0.13351439
4,09-05 19:00,공주,-0.07791327
4,09-05 20:00,공주,-0.020848524
4,09-05 21:00,공주,0.037368476
4,09-05 22:00,공주,0.08757007
4,09-05 23:00,공주,0.14895713
4,09-06 00:00,공주,0.14994222
4,09-06 01:00,공주,0.14633058
4,09-06 02:00,공주,0.14498618
4,09-06 03:00,공주,0.13912617
4,09-06 04:00,공주,0.14025462
4,09-06 05:00,공주,0.13518341
4,09-06 06:00,공주,0.13184212
4,09-06 07:00,공주,0.13380879
4,09-06 08:00,공주,0.13664871
4,09-06 09:00,공주,0.14991447
4,09-06 10:00,공주,0.14736682
4,09-06 11:00,공주,0.13934746
4,09-06 12:00,공주,0.08992545
4,09-06 13:00,공주,0.060369864
4,09-06 14:00,공주,0.07018429
4,09-06 15:00,공주,0.09817052
4,09-06 16:00,공주,0.112351805
4,09-06 17:00,공주,0.11754638
4,09-06 18:00,공주,0.13274269
4,09-06 19:00,공주,0.14351834
4,09-06 20:00,공주,0.13697334
4,09-06 21:00,공주,0.12029126
4,09-06 22:00,공주,0.09473236
4,09-06 23:00,공주,0.10263786
4,09-07 00:00,공주,0.11900309
4,09-07 01:00,공주,0.111280695
4,09-07 02:00,공주,0.09943889
4,09-07 03:00,공주,0.08217696
4,09-07 04:00,공주,0.054371446
4,09-07 05:00,공주,0.016558915
4,09-07 06:00,공주,0.0015039146
4,09-07 07:00,공주,-0.0033062696
4,09-07 08:00,공주,-0.024524137
4,09-07 09:00,공주,-0.083903275
4,09-07 10:00,공주,-0.05473474
4,09-07 11:00,공주,-0.020450737
4,09-07 12:00,공주,0.006447777
4,09-07 13:00,공주,0.0072992444
4,09-07 14:00,공주,0.013421744
4,09-07 15:00,공주,0.054981053
4,09-07 16:00,공주,0.12214331
4,09-07 17:00,공주,0.16592018
4,09-07 18:00,공주,0.18491755
4,09-07 19:00,공주,0.16509058
4,09-07 20:00,공주,0.14229122
4,09-07 21:00,공주,0.15587275
4,09-07 22:00,공주,0.17642805
4,09-07 23:00,공주,0.6037798
4,09-10 00:00,공주,0.014175445
4,09-10 01:00,공주,0.016939461
4,09-10 02:00,공주,0.021271184
4,09-10 03:00,공주,0.028999649
4,09-10 04:00,공주,0.03873212
4,09-10 05:00,공주,0.029978663
4,09-10 06:00,공주,0.018446535
4,09-10 07:00,공주,0.002633065
4,09-10 08:00,공주,-0.01283668
4,09-10 09:00,공주,-0.028125577
4,09-10 10:00,공주,-0.03422813
4,09-10 11:00,공주,-0.0020448864
4,09-10 12:00,공주,0.025859505
4,09-10 13:00,공주,-0.006377548
4,09-10 14:00,공주,-0.05011919
4,09-10 15:00,공주,-0.07836817
4,09-10 16:00,공주,-0.10706252
4,09-10 17:00,공주,-0.1368308
4,09-10 18:00,공주,-0.14517866
4,09-10 19:00,공주,-0.106294416
4,09-10 20:00,공주,-0.05030795
4,09-10 21:00,공주,0.0078284815
4,09-10 22:00,공주,0.05330287
4,09-10 23:00,공주,0.11083108
4,09-11 00:00,공주,0.12820964
4,09-11 01:00,공주,0.115263104
4,09-11 02:00,공주,0.11468462
4,09-11 03:00,공주,0.107135385
4,09-11 04:00,공주,0.09851005
4,09-11 05:00,공주,0.086960085
4,09-11 06:00,공주,0.06932617
4,09-11 07:00,공주,0.055201836
4,09-11 08:00,공주,0.05213406
4,09-11 09:00,공주,0.054188937
4,09-11 10:00,공주,0.06874506
4,09-11 11:00,공주,0.062912345
4,09-11 12:00,공주,-0.0018182248
4,09-11 13:00,공주,-0.0031322315
4,09-11 14:00,공주,0.012472533
4,09-11 15:00,공주,0.026182063
4,09-11 16:00,공주,0.04420217
4,09-11 17:00,공주,0.052902408
4,09-11 18:00,공주,0.054957755
4,09-11 19:00,공주,0.071176104
4,09-11 20:00,공주,0.07932108
4,09-11 21:00,공주,0.069809034
4,09-11 22:00,공주,0.036264524
4,09-11 23:00,공주,0.030146047
4,09-12 00:00,공주,0.049664527
4,09-12 01:00,공주,0.05745238
4,09-12 02:00,공주,0.051442113
4,09-12 03:00,공주,0.03684315
4,09-12 04:00,공주,0.021510921
4,09-12 05:00,공주,-0.009970374
4,09-12 06:00,공주,-0.0403165
4,09-12 07:00,공주,-0.05091054
4,09-12 08:00,공주,-0.06871537
4,09-12 09:00,공주,-0.10968028
4,09-12 10:00,공주,-0.08411693
4,09-12 11:00,공주,-0.057362452
4,09-12 12:00,공주,-0.028674744
4,09-12 13:00,공주,-0.016477168
4,09-12 14:00,공주,-0.010032356
4,09-12 15:00,공주,0.0065424293
4,09-12 16:00,공주,0.06988071
4,09-12 17:00,공주,0.15003943
4,09-12 18:00,공주,0.16819693
4,09-12 19:00,공주,0.15742454
4,09-12 20:00,공주,0.13747528
4,09-12 21:00,공주,0.12465333
4,09-12 22:00,공주,0.1759724
4,09-12 23:00,공주,0.44694486
4,09-15 00:00,공주,0.034092285
4,09-15 01:00,공주,0.0300284
4,09-15 02:00,공주,0.041374836
4,09-15 03:00,공주,0.047023393
4,09-15 04:00,공주,0.058194235
4,09-15 05:00,공주,0.050888374
4,09-15 06:00,공주,0.03400238
4,09-15 07:00,공주,0.018344
4,09-15 08:00,공주,-0.0009955317
4,09-15 09:00,공주,-0.012486801
4,09-15 10:00,공주,-0.023670733
4,09-15 11:00,공주,0.018766314
4,09-15 12:00,공주,0.04178004
4,09-15 13:00,공주,0.008265898
4,09-15 14:00,공주,-0.03115268
4,09-15 15:00,공주,-0.059875503
4,09-15 16:00,공주,-0.08399023
4,09-15 17:00,공주,-0.110226214
4,09-15 18:00,공주,-0.117811725
4,09-15 19:00,공주,-0.08313489
4,09-15 20:00,공주,-0.028007586
4,09-15 21:00,공주,0.027829647
4,09-15 22:00,공주,0.08006577
4,09-15 23:00,공주,0.13619922
4,09-16 00:00,공주,0.14862509
4,09-16 01:00,공주,0.13525884
4,09-16 02:00,공주,0.13424553
4,09-16 03:00,공주,0.12422821
4,09-16 04:00,공주,0.11276598
4,09-16 05:00,공주,0.09963303
4,09-16 06:00,공주,0.08302124
4,09-16 07:00,공주,0.07072747
4,09-16 08:00,공주,0.06795472
4,09-16 09:00,공주,0.06793909
4,09-16 10:00,공주,0.088387385
4,09-16 11:00,공주,0.08599061
4,09-16 12:00,공주,0.01592584
4,09-16 13:00,공주,0.010109432
4,09-16 14:00,공주,0.028964594
4,09-16 15:00,공주,0.039911956
4,09-16 16:00,공주,0.05474946
4,09-16 17:00,공주,0.062373564
4,09-16 18:00,공주,0.06460224
4,09-16 19:00,공주,0.0790896
4,09-16 20:00,공주,0.08845459
4,09-16 21:00,공주,0.08138873
4,09-16 22:00,공주,0.058670178
4,09-16 23:00,공주,0.055597827
4,09-17 00:00,공주,0.069240496
4,09-17 01:00,공주,0.07414137
4,09-17 02:00,공주,0.068930686
4,09-17 03:00,공주,0.05338765
4,09-17 04:00,공주,0.038809143
4,09-17 05:00,공주,0.008793585
4,09-17 06:00,공주,-0.020263925
4,09-17 07:00,공주,-0.030944988
4,09-17 08:00,공주,-0.050758973
4,09-17 09:00,공주,-0.099453315
4,09-17 10:00,공주,-0.075875
4,09-17 11:00,공주,-0.043744173
4,09-17 12:00,공주,-0.015550844
4,09-17 13:00,공주,-0.0057735443
4,09-17 14:00,공주,0.002475232
4,09-17 15:00,공주,0.013642207
4,09-17 16:00,공주,0.0678779
4,09-17 17:00,공주,0.15056501
4,09-17 18:00,공주,0.17808716
4,09-17 19:00,공주,0.17311096
4,09-17 20:00,공주,0.1583898
4,09-17 21:00,공주,0.14855471
4,09-17 22:00,공주,0.18018317
4,09-17 23:00,공주,0.46883726
4,09-20 00:00,공주,0.13090874
4,09-20 01:00,공주,0.13871299
4,09-20 02:00,공주,0.14590187
4,09-20 03:00,공주,0.15085852
4,09-20 04:00,공주,0.16098869
4,09-20 05:00,공주,0.16826563
4,09-20 06:00,공주,0.16039559
4,09-20 07:00,공주,0.13528605
4,09-20 08:00,공주,0.110316336
4,09-20 09:00,공주,0.08979887
4,09-20 10:00,공주,0.069841534
4,09-20 11:00,공주,0.093973726
4,09-20 12:00,공주,0.10905516
4,09-20 13:00,공주,0.09149209
4,09-20 14:00,공주,0.05882114
4,09-20 15:00,공주,0.035283923
4,09-20 16:00,공주,0.018926978
4,09-20 17:00,공주,0.0032937378
4,09-20 18:00,공주,-0.008727098
4,09-20 19:00,공주,-0.010519594
4,09-20 20:00,공주,0.031767905
4,09-20 21:00,공주,0.08936153
4,09-20 22:00,공주,0.13728866
4,09-20 23:00,공주,0.19618407
4,09-21 00:00,공주,0.20032424
4,09-21 01:00,공주,0.179524
4,09-21 02:00,공주,0.18023437
4,09-21 03:00,공주,0.17561096
4,09-21 04:00,공주,0.16173267
4,09-21 05:00,공주,0.14947285
4,09-21 06:00,공주,0.13534537
4,09-21 07:00,공주,0.11529587
4,09-21 08:00,공주,0.09722111
4,09-21 09:00,공주,0.090781525
4,09-21 10:00,공주,0.08526465
4,09-21 11:00,공주,0.095347196
4,09-21 12:00,공주,0.029513046
4,09-21 13:00,공주,0.01669193
4,09-21 14:00,공주,0.048228756
4,09-21 15:00,공주,0.07632151
4,09-21 16:00,공주,0.0990293
4,09-21 17:00,공주,0.10643235
4,09-21 18:00,공주,0.0987256
4,09-21 19:00,공주,0.09442984
4,09-21 20:00,공주,0.10199979
4,09-21 21:00,공주,0.09363833
4,09-21 22:00,공주,0.059828162
4,09-21 23:00,공주,0.046538413
4,09-22 00:00,공주,0.04993498
4,09-22 01:00,공주,0.073458076
4,09-22 02:00,공주,0.08364244
4,09-22 03:00,공주,0.07172434
4,09-22 04:00,공주,0.06459944
4,09-22 05:00,공주,0.05863677
4,09-22 06:00,공주,0.033263564
4,09-22 07:00,공주,0.0028770715
4,09-22 08:00,공주,-0.01331833
4,09-22 09:00,공주,-0.031114094
4,09-22 10:00,공주,0.014389988
4,09-22 11:00,공주,0.06702201
4,09-22 12:00,공주,0.09042643
4,09-22 13:00,공주,0.10801354
4,09-22 14:00,공주,0.11940797
4,09-22 15:00,공주,0.13543472
4,09-22 16:00,공주,0.16540115
4,09-22 17:00,공주,0.24321029
4,09-22 18:00,공주,0.29281884
4,09-22 19:00,공주,0.30079645
4,09-22 20:00,공주,0.29862416
4,09-22 21:00,공주,0.2910477
