연도,일시,측정소,PM2.5
4,11-05 15:00,논산,0.002415887
4,11-05 16:00,논산,0.007183401
4,11-05 17:00,논산,0.009115633
4,11-05 18:00,논산,0.014022157
4,11-05 19:00,논산,0.017863492
4,11-05 20:00,논산,0.019544434
4,11-05 21:00,논산,0.025562974
4,11-05 22:00,논산,0.029438017
4,11-05 23:00,논산,0.035249103
4,11-06 00:00,논산,0.073439166
4,11-06 01:00,논산,0.07795603
4,11-06 02:00,논산,0.079515345
4,11-06 03:00,논산,0.079718426
4,11-06 04:00,논산,0.078565285
4,11-06 05:00,논산,0.07552393
4,11-06 06:00,논산,0.072812036
4,11-06 07:00,논산,0.06942426
4,11-06 08:00,논산,0.072093524
4,11-06 09:00,논산,0.035327565
4,11-06 10:00,논산,0.010376233
4,11-06 11:00,논산,0.0009809351
4,11-06 12:00,논산,-0.0040220395
4,11-06 13:00,논산,-0.016413769
4,11-06 14:00,논산,-0.013031033
4,11-06 15:00,논산,-0.012460779
4,11-06 16:00,논산,-0.019272346
4,11-06 17:00,논산,-0.043985613
4,11-06 18:00,논산,0.022069443
4,11-06 19:00,논산,0.041944124
4,11-06 20:00,논산,0.050303534
4,11-06 21:00,논산,0.055153947
4,11-06 22:00,논산,0.04992006
4,11-06 23:00,논산,0.07176765
4,11-09 00:00,논산,0.098399855
4,11-09 01:00,논산,0.10310094
4,11-09 02:00,논산,0.10741159
4,11-09 03:00,논산,0.10988698
4,11-09 04:00,논산,0.111212984
4,11-09 05:00,논산,0.11284108
4,11-09 06:00,논산,0.112872735
4,11-09 07:00,논산,0.1125714
4,11-09 08:00,논산,0.11289223
4,11-09 09:00,논산,0.11466859
4,11-09 10:00,논산,0.10809612
4,11-09 11:00,논산,0.08892368
4,11-09 12:00,논산,0.04864257
4,11-09 13:00,논산,0.032075692
4,11-09 14:00,논산,0.03777069
4,11-09 15:00,논산,0.03975606
4,11-09 16:00,논산,0.044176817
4,11-09 17:00,논산,0.048242055
4,11-09 18:00,논산,0.050468955
4,11-09 19:00,논산,0.05462868
4,11-09 20:00,논산,0.05863904
4,11-09 21:00,논산,0.06241219
4,11-09 22:00,논산,0.06552504
4,11-09 23:00,논산,0.069346584
4,11-10 00:00,논산,0.10002476
4,11-10 01:00,논산,0.09946663
4,11-10 02:00,논산,0.098869525
4,11-10 03:00,논산,0.09989789
4,11-10 04:00,논산,0.10365108
4,11-10 05:00,논산,0.10561907
4,11-10 06:00,논산,0.10582729
4,11-10 07:00,논산,0.10620644
4,11-10 08:00,논산,0.10753596
4,11-10 09:00,논산,0.11003547
4,11-10 10:00,논산,0.10489803
4,11-10 11:00,논산,0.08722283
4,11-10 12:00,논산,0.056323394
4,11-10 13:00,논산,0.037843734
4,11-10 14:00,논산,0.038023114
4,11-10 15:00,논산,0.04042668
4,11-10 16:00,논산,0.04570188
4,11-10 17:00,논산,0.049625807
4,11-10 18:00,논산,0.053695485
4,11-10 19:00,논산,0.05824379
4,11-10 20:00,논산,0.06262343
4,11-10 21:00,논산,0.06700633
4,11-10 22:00,논산,0.072567135
4,11-10 23:00,논산,0.07814578
4,11-11 00:00,논산,0.11320068
4,11-11 01:00,논산,0.11733025
4,11-11 02:00,논산,0.1181889
4,11-11 03:00,논산,0.11788433
4,11-11 04:00,논산,0.11771328
4,11-11 05:00,논산,0.115049124
4,11-11 06:00,논산,0.11193973
4,11-11 07:00,논산,0.11053847
4,11-11 08:00,논산,0.11672575
4,11-11 09:00,논산,0.08151102
4,11-11 10:00,논산,0.055867486
4,11-11 11:00,논산,0.043340996
4,11-11 12:00,논산,0.039438255
4,11-11 13:00,논산,0.0309838
4,11-11 14:00,논산,0.033437937
4,11-11 15:00,논산,0.03391084
4,11-11 16:00,논산,0.02803944
4,11-11 17:00,논산,0.002764769
4,11-11 18:00,논산,0.05605126
4,11-11 19:00,논산,0.08508749
4,11-11 20:00,논산,0.09538528
4,11-11 21:00,논산,0.09944284
4,11-11 22:00,논산,0.1017369
4,11-11 23:00,논산,0.10195454
4,11-14 00:00,논산,0.14480174
4,11-14 01:00,논산,0.14992923
4,11-14 02:00,논산,0.14964056
4,11-14 03:00,논산,0.15174921
4,11-14 04:00,논산,0.15490279
4,11-14 05:00,논산,0.15313521
4,11-14 06:00,논산,0.15478006
4,11-14 07:00,논산,0.15585786
4,11-14 08:00,논산,0.1557066
4,11-14 09:00,논산,0.15517932
4,11-14 10:00,논산,0.14684448
4,11-14 11:00,논산,0.13445817
4,11-14 12:00,논산,0.106156155
4,11-14 13:00,논산,0.08517906
4,11-14 14:00,논산,0.08489959
4,11-14 15:00,논산,0.09176871
4,11-14 16:00,논산,0.09678527
4,11-14 17:00,논산,0.10041659
4,11-14 18:00,논산,0.10350106
4,11-14 19:00,논산,0.108965844
4,11-14 20:00,논산,0.10999872
4,11-14 21:00,논산,0.113394335
4,11-14 22:00,논산,0.114207044
4,11-14 23:00,논산,0.11728051
4,11-15 00:00,논산,0.14015147
4,11-15 01:00,논산,0.14455801
4,11-15 02:00,논산,0.14546354
4,11-15 03:00,논산,0.14903705
4,11-15 04:00,논산,0.15169106
4,11-15 05:00,논산,0.15097544
4,11-15 06:00,논산,0.15026593
4,11-15 07:00,논산,0.15171862
4,11-15 08:00,논산,0.15411091
4,11-15 09:00,논산,0.15779957
4,11-15 10:00,논산,0.14799291
4,11-15 11:00,논산,0.1338611
4,11-15 12:00,논산,0.115281396
4,11-15 13:00,논산,0.09147355
4,11-15 14:00,논산,0.08572842
4,11-15 15:00,논산,0.08760472
4,11-15 16:00,논산,0.09110805
4,11-15 17:00,논산,0.09429285
4,11-15 18:00,논산,0.09696973
4,11-15 19:00,논산,0.10142811
4,11-15 20:00,논산,0.10638792
4,11-15 21:00,논산,0.11296922
4,11-15 22:00,논산,0.117111616
4,11-15 23:00,논산,0.12407339
4,11-16 00:00,논산,0.16133289
4,11-16 01:00,논산,0.16197251
4,11-16 02:00,논산,0.15973687
4,11-16 03:00,논산,0.15865797
4,11-16 04:00,논산,0.15799242
4,11-16 05:00,논산,0.15557434
4,11-16 06:00,논산,0.15067405
4,11-16 07:00,논산,0.14812732
4,11-16 08:00,논산,0.1411702
4,11-16 09:00,논산,0.099045426
4,11-16 10:00,논산,0.09020343
4,11-16 11:00,논산,0.08242041
4,11-16 12:00,논산,0.08544043
4,11-16 13:00,논산,0.07541802
4,11-16 14:00,논산,0.07884628
4,11-16 15:00,논산,0.07944998
4,11-16 16:00,논산,0.07629051
4,11-16 17:00,논산,0.08035889
4,11-16 18:00,논산,0.12158021
4,11-16 19:00,논산,0.13186678
4,11-16 20:00,논산,0.13340577
4,11-16 21:00,논산,0.13487342
4,11-16 22:00,논산,0.12765858
4,11-16 23:00,논산,0.09074223
4,01-03 00:00,대천2동,0.05979162
4,01-03 01:00,대천2동,0.06593103
4,01-03 02:00,대천2동,0.06870298
4,01-03 03:00,대천2동,0.07352291
4,01-03 04:00,대천2동,0.07731894
4,01-03 05:00,대천2동,0.081968494
4,01-03 06:00,대천2동,0.085028335
4,01-03 07:00,대천2동,0.08589046
4,01-03 08:00,대천2동,0.0876924
4,01-03 09:00,대천2동,0.083265886
4,01-03 10:00,대천2동,0.07512215
4,01-03 11:00,대천2동,0.06304457
4,01-03 12:00,대천2동,0.033279005
4,01-03 13:00,대천2동,0.026322786
4,01-03 14:00,대천2동,0.0254688
4,01-03 15:00,대천2동,0.0320534
4,01-03 16:00,대천2동,0.0377043
4,01-03 17:00,대천2동,0.043008946
4,01-03 18:00,대천2동,0.04763733
4,01-03 19:00,대천2동,0.05146075
4,01-03 20:00,대천2동,0.055846363
4,01-03 21:00,대천2동,0.05651819
4,01-03 22:00,대천2동,0.057388335
4,01-03 23:00,대천2동,0.05916087
4,01-04 00:00,대천2동,0.081274964
4,01-04 01:00,대천2동,0.08660647
4,01-04 02:00,대천2동,0.08682297
4,01-04 03:00,대천2동,0.089310296
4,01-04 04:00,대천2동,0.09057458
4,01-04 05:00,대천2동,0.09143643
4,01-04 06:00,대천2동,0.091486886
4,01-04 07:00,대천2동,0.09198837
4,01-04 08:00,대천2동,0.09404099
4,01-04 09:00,대천2동,0.09112348
4,01-04 10:00,대천2동,0.083307505
4,01-04 11:00,대천2동,0.0681092
4,01-04 12:00,대천2동,0.049103756
4,01-04 13:00,대천2동,0.033089746
4,01-04 14:00,대천2동,0.026981797
4,01-04 15:00,대천2동,0.02834427
4,01-04 16:00,대천2동,0.030216586
4,01-04 17:00,대천2동,0.03397826
4,01-04 18:00,대천2동,0.037880033
4,01-04 19:00,대천2동,0.041335247
4,01-04 20:00,대천2동,0.046848904
4,01-04 21:00,대천2동,0.052019417
4,01-04 22:00,대천2동,0.0583552
4,01-04 23:00,대천2동,0.06302253
4,01-05 00:00,대천2동,0.09993903
4,01-05 01:00,대천2동,0.10301179
4,01-05 02:00,대천2동,0.09971245
4,01-05 03:00,대천2동,0.09982874
4,01-05 04:00,대천2동,0.09836458
4,01-05 05:00,대천2동,0.09525036
4,01-05 06:00,대천2동,0.0919804
4,01-05 07:00,대천2동,0.09055887
4,01-05 08:00,대천2동,0.097918734
4,01-05 09:00,대천2동,0.04151219
4,01-05 10:00,대천2동,0.028770749
4,01-05 11:00,대천2동,0.020759653
4,01-05 12:00,대천2동,0.02087341
4,01-05 13:00,대천2동,0.012383819
4,01-05 14:00,대천2동,0.014014143
4,01-05 15:00,대천2동,0.015659349
4,01-05 16:00,대천2동,0.008865967
4,01-05 17:00,대천2동,-0.0042096544
4,01-05 18:00,대천2동,0.056131963
4,01-05 19:00,대천2동,0.071419545
4,01-05 20:00,대천2동,0.07582539
4,01-05 21:00,대천2동,0.07789601
4,01-05 22:00,대천2동,0.07182827
4,01-05 23:00,대천2동,0.042232394
4,01-08 00:00,대천2동,0.091139406
4,01-08 01:00,대천2동,0.0979335
4,01-08 02:00,대천2동,0.10261758
4,01-08 03:00,대천2동,0.10517411
4,01-08 04:00,대천2동,0.105730906
4,01-08 05:00,대천2동,0.10801433
4,01-08 06:00,대천2동,0.110267594
4,01-08 07:00,대천2동,0.11191276
4,01-08 08:00,대천2동,0.11232627
4,01-08 09:00,대천2동,0.10664973
4,01-08 10:00,대천2동,0.09893195
4,01-08 11:00,대천2동,0.07940194
4,01-08 12:00,대천2동,0.036908183
4,01-08 13:00,대천2동,0.029320512
4,01-08 14:00,대천2동,0.033945307
4,01-08 15:00,대천2동,0.036419574
4,01-08 16:00,대천2동,0.039697044
4,01-08 17:00,대천2동,0.043104824
4,01-08 18:00,대천2동,0.04649114
4,01-08 19:00,대천2동,0.050149065
4,01-08 20:00,대천2동,0.054907955
4,01-08 21:00,대천2동,0.057173193
4,01-08 22:00,대천2동,0.059584312
4,01-08 23:00,대천2동,0.06256393
4,01-09 00:00,대천2동,0.09178868
4,01-09 01:00,대천2동,0.09345944
4,01-09 02:00,대천2동,0.09342843
4,01-09 03:00,대천2동,0.09352341
4,01-09 04:00,대천2동,0.09647107
4,01-09 05:00,대천2동,0.09737544
4,01-09 06:00,대천2동,0.099051885
4,01-09 07:00,대천2동,0.10036537
4,01-09 08:00,대천2동,0.100252576
4,01-09 09:00,대천2동,0.09704928
4,01-09 10:00,대천2동,0.08757817
4,01-09 11:00,대천2동,0.066254124
4,01-09 12:00,대천2동,0.042975016
4,01-09 13:00,대천2동,0.030406114
4,01-09 14:00,대천2동,0.032810293
4,01-09 15:00,대천2동,0.035761222
4,01-09 16:00,대천2동,0.03899431
4,01-09 17:00,대천2동,0.04311664
4,01-09 18:00,대천2동,0.045522466
4,01-09 19:00,대천2동,0.05035716
4,01-09 20:00,대천2동,0.055232674
4,01-09 21:00,대천2동,0.058197264
4,01-09 22:00,대천2동,0.063373595
4,01-09 23:00,대천2동,0.068246186
4,01-10 00:00,대천2동,0.104138985
4,01-10 01:00,대천2동,0.109275416
4,01-10 02:00,대천2동,0.108975366
4,01-10 03:00,대천2동,0.10797459
4,01-10 04:00,대천2동,0.10876179
4,01-10 05:00,대천2동,0.10692568
4,01-10 06:00,대천2동,0.105480514
4,01-10 07:00,대천2동,0.105811074
4,01-10 08:00,대천2동,0.11872253
4,01-10 09:00,대천2동,0.06508933
4,01-10 10:00,대천2동,0.047584407
4,01-10 11:00,대천2동,0.0358399
4,01-10 12:00,대천2동,0.031084418
4,01-10 13:00,대천2동,0.022522116
4,01-10 14:00,대천2동,0.02395401
4,01-10 15:00,대천2동,0.021892522
4,01-10 16:00,대천2동,0.012887891
4,01-10 17:00,대천2동,0.003554158
4,01-10 18:00,대천2동,0.061991237
4,01-10 19:00,대천2동,0.08144723
4,01-10 20:00,대천2동,0.08899337
4,01-10 21:00,대천2동,0.09088087
4,01-10 22:00,대천2동,0.086374074
4,01-10 23:00,대천2동,0.08603074
4,01-13 00:00,대천2동,0.22798505
4,01-13 01:00,대천2동,0.23105113
4,01-13 02:00,대천2동,0.23042819
4,01-13 03:00,대천2동,0.23471817
4,01-13 04:00,대천2동,0.23440835
4,01-13 05:00,대천2동,0.23811483
4,01-13 06:00,대천2동,0.24109715
4,01-13 07:00,대천2동,0.24253798
4,01-13 08:00,대천2동,0.24402684
4,01-13 09:00,대천2동,0.2392976
4,01-13 10:00,대천2동,0.23041236
4,01-13 11:00,대천2동,0.21636474
4,01-13 12:00,대천2동,0.17475408
4,01-13 13:00,대천2동,0.16679952
4,01-13 14:00,대천2동,0.17091104
4,01-13 15:00,대천2동,0.17615521
4,01-13 16:00,대천2동,0.17746124
4,01-13 17:00,대천2동,0.18303546
4,01-13 18:00,대천2동,0.18677226
4,01-13 19:00,대천2동,0.19166231
4,01-13 20:00,대천2동,0.19369927
4,01-13 21:00,대천2동,0.1950634
4,01-13 22:00,대천2동,0.1989209
4,01-13 23:00,대천2동,0.20106216
4,01-14 00:00,대천2동,0.23014379
4,01-14 01:00,대천2동,0.23208532
4,01-14 02:00,대천2동,0.23360911
4,01-14 03:00,대천2동,0.23472258
4,01-14 04:00,대천2동,0.23517019
4,01-14 05:00,대천2동,0.23676139
4,01-14 06:00,대천2동,0.23755485
4,01-14 07:00,대천2동,0.237011
4,01-14 08:00,대천2동,0.23945874
4,01-14 09:00,대천2동,0.23380364
4,01-14 10:00,대천2동,0.22454809
4,01-14 11:00,대천2동,0.20231482
4,01-14 12:00,대천2동,0.17604965
4,01-14 13:00,대천2동,0.16688485
4,01-14 14:00,대천2동,0.16991082
4,01-14 15:00,대천2동,0.17406419
4,01-14 16:00,대천2동,0.17589161
4,01-14 17:00,대천2동,0.18076019
4,01-14 18:00,대천2동,0.1829559
4,01-14 19:00,대천2동,0.18661287
4,01-14 20:00,대천2동,0.19149117
4,01-14 21:00,대천2동,0.19725332
4,01-14 22:00,대천2동,0.201337
4,01-14 23:00,대천2동,0.20638701
4,01-15 00:00,대천2동,0.24205315
4,01-15 01:00,대천2동,0.24736018
4,01-15 02:00,대천2동,0.24849185
4,01-15 03:00,대천2동,0.25095865
4,01-15 04:00,대천2동,0.24872066
4,01-15 05:00,대천2동,0.24752566
4,01-15 06:00,대천2동,0.24624695
4,01-15 07:00,대천2동,0.24814114
4,01-15 08:00,대천2동,0.2564787
4,01-15 09:00,대천2동,0.19616348
4,01-15 10:00,대천2동,0.18227772
4,01-15 11:00,대천2동,0.17276718
4,01-15 12:00,대천2동,0.16812417
4,01-15 13:00,대천2동,0.15852326
4,01-15 14:00,대천2동,0.15915033
4,01-15 15:00,대천2동,0.15455222
4,01-15 16:00,대천2동,0.14356677
4,01-15 17:00,대천2동,0.15768725
4,01-15 18:00,대천2동,0.19973215
4,01-15 19:00,대천2동,0.21353984
4,01-15 20:00,대천2동,0.21779853
4,01-15 21:00,대천2동,0.21892811
4,01-15 22:00,대천2동,0.21966958
4,01-15 23:00,대천2동,0.23328021
4,01-18 00:00,대천2동,0.1774573
4,01-18 01:00,대천2동,0.18937276
4,01-18 02:00,대천2동,0.19464761
4,01-18 03:00,대천2동,0.20101723
4,01-18 04:00,대천2동,0.20593616
4,01-18 05:00,대천2동,0.20861816
4,01-18 06:00,대천2동,0.21119234
4,01-18 07:00,대천2동,0.21144532
4,01-18 08:00,대천2동,0.21414597
4,01-18 09:00,대천2동,0.20719993
4,01-18 10:00,대천2동,0.198152
4,01-18 11:00,대천2동,0.1855007
4,01-18 12:00,대천2동,0.16593091
4,01-18 13:00,대천2동,0.14705755
4,01-18 14:00,대천2동,0.14002088
4,01-18 15:00,대천2동,0.14084083
4,01-18 16:00,대천2동,0.14352962
4,01-18 17:00,대천2동,0.14787823
4,01-18 18:00,대천2동,0.15155092
4,01-18 19:00,대천2동,0.15729094
4,01-18 20:00,대천2동,0.16121078
4,01-18 21:00,대천2동,0.16616815
4,01-18 22:00,대천2동,0.16980356
4,01-18 23:00,대천2동,0.17192274
4,01-19 00:00,대천2동,0.2007551
4,01-19 01:00,대천2동,0.20389421
4,01-19 02:00,대천2동,0.20267218
4,01-19 03:00,대천2동,0.2055297
4,01-19 04:00,대천2동,0.20612535
4,01-19 05:00,대천2동,0.20643233
4,01-19 06:00,대천2동,0.20679891
4,01-19 07:00,대천2동,0.20853333
4,01-19 08:00,대천2동,0.20951433
4,01-19 09:00,대천2동,0.20375454
4,01-19 10:00,대천2동,0.18900825
4,01-19 11:00,대천2동,0.1654476
4,01-19 12:00,대천2동,0.15223476
4,01-19 13:00,대천2동,0.14175075
4,01-19 14:00,대천2동,0.13803175
4,01-19 15:00,대천2동,0.142222
4,01-19 16:00,대천2동,0.14751655
4,01-19 17:00,대천2동,0.15145478
4,01-19 18:00,대천2동,0.15511116
4,01-19 19:00,대천2동,0.15967552
4,01-19 20:00,대천2동,0.16449675
4,01-19 21:00,대천2동,0.16886438
4,01-19 22:00,대천2동,0.17570855
4,01-19 23:00,대천2동,0.18102384
4,01-20 00:00,대천2동,0.21792006
4,01-20 01:00,대천2동,0.22138946
4,01-20 02:00,대천2동,0.21981987
4,01-20 03:00,대천2동,0.21893741
4,01-20 04:00,대천2동,0.21677661
4,01-20 05:00,대천2동,0.21527126
4,01-20 06:00,대천2동,0.21211758
4,01-20 07:00,대천2동,0.20984492
4,01-20 08:00,대천2동,0.20632738
4,01-20 09:00,대천2동,0.1492213
4,01-20 10:00,대천2동,0.13861959
4,01-20 11:00,대천2동,0.13467866
4,01-20 12:00,대천2동,0.13560537
4,01-20 13:00,대천2동,0.1273074
4,01-20 14:00,대천2동,0.12928236
4,01-20 15:00,대천2동,0.12924492
4,01-20 16:00,대천2동,0.12374204
4,01-20 17:00,대천2동,0.1385743
4,01-20 18:00,대천2동,0.1720329
4,01-20 19:00,대천2동,0.18103492
4,01-20 20:00,대천2동,0.1848421
4,01-20 21:00,대천2동,0.18596156
4,01-20 22:00,대천2동,0.18399349
4,01-20 23:00,대천2동,0.15331659
4,01-23 00:00,대천2동,0.17069615
4,01-23 01:00,대천2동,0.17831069
4,01-23 02:00,대천2동,0.18110968
4,01-23 03:00,대천2동,0.18383034
4,01-23 04:00,대천2동,0.18599853
4,01-23 05:00,대천2동,0.18800618
4,01-23 06:00,대천2동,0.19306642
4,01-23 07:00,대천2동,0.19869477
4,01-23 08:00,대천2동,0.2017119
4,01-23 09:00,대천2동,0.20506614
4,01-23 10:00,대천2동,0.20086604
4,01-23 11:00,대천2동,0.19209525
4,01-23 12:00,대천2동,0.14062631
4,01-23 13:00,대천2동,0.13099347
4,01-23 14:00,대천2동,0.12880431
4,01-23 15:00,대천2동,0.13377899
4,01-23 16:00,대천2동,0.13610354
4,01-23 17:00,대천2동,0.1397241
4,01-23 18:00,대천2동,0.14563614
4,01-23 19:00,대천2동,0.1509544
4,01-23 20:00,대천2동,0.15853155
4,01-23 21:00,대천2동,0.16327955
4,01-23 22:00,대천2동,0.16345854
4,01-23 23:00,대천2동,0.16551605
4,01-24 00:00,대천2동,0.19442365
4,01-24 01:00,대천2동,0.19869289
4,01-24 02:00,대천2동,0.19629735
4,01-24 03:00,대천2동,0.19692217
4,01-24 04:00,대천2동,0.19754013
4,01-24 05:00,대천2동,0.19706222
4,01-24 06:00,대천2동,0.19779776
4,01-24 07:00,대천2동,0.19761282
4,01-24 08:00,대천2동,0.19649982
4,01-24 09:00,대천2동,0.1966314
4,01-24 10:00,대천2동,0.1906274
4,01-24 11:00,대천2동,0.17951882
4,01-24 12:00,대천2동,0.15184349
4,01-24 13:00,대천2동,0.14131165
4,01-24 14:00,대천2동,0.14287618
4,01-24 15:00,대천2동,0.1488203
4,01-24 16:00,대천2동,0.15430035
4,01-24 17:00,대천2동,0.15711316
4,01-24 18:00,대천2동,0.16112503
4,01-24 19:00,대천2동,0.16513011
4,01-24 20:00,대천2동,0.16732243
4,01-24 21:00,대천2동,0.1739921
4,01-24 22:00,대천2동,0.17827916
4,01-24 23:00,대천2동,0.1832816
4,01-25 00:00,대천2동,0.20765384
4,01-25 01:00,대천2동,0.21398948
4,01-25 02:00,대천2동,0.21574166
4,01-25 03:00,대천2동,0.2191295
4,01-25 04:00,대천2동,0.21675274
4,01-25 05:00,대천2동,0.21515267
4,01-25 06:00,대천2동,0.21060169
4,01-25 07:00,대천2동,0.20700529
4,01-25 08:00,대천2동,0.20366502
4,01-25 09:00,대천2동,0.18567851
4,01-25 10:00,대천2동,0.16263717
4,01-25 11:00,대천2동,0.15025312
4,01-25 12:00,대천2동,0.14172716
4,01-25 13:00,대천2동,0.1295348
4,01-25 14:00,대천2동,0.13499911
4,01-25 15:00,대천2동,0.1405134
4,01-25 16:00,대천2동,0.13986391
4,01-25 17:00,대천2동,0.13025966
4,01-25 18:00,대천2동,0.1589483
4,01-25 19:00,대천2동,0.18798554
4,01-25 20:00,대천2동,0.19607759
4,01-25 21:00,대천2동,0.1978096
4,01-25 22:00,대천2동,0.19783127
4,01-25 23:00,대천2동,0.15364634
4,01-28 00:00,대천2동,0.16790387
4,01-28 01:00,대천2동,0.17051512
4,01-28 02:00,대천2동,0.17824732
4,01-28 03:00,대천2동,0.1777367
4,01-28 04:00,대천2동,0.18201756
4,01-28 05:00,대천2동,0.18244329
4,01-28 06:00,대천2동,0.18587542
4,01-28 07:00,대천2동,0.18594976
4,01-28 08:00,대천2동,0.18781959
4,01-28 09:00,대천2동,0.18737051
4,01-28 10:00,대천2동,0.18332076
4,01-28 11:00,대천2동,0.16413441
4,01-28 12:00,대천2동,0.120523535
4,01-28 13:00,대천2동,0.10497934
4,01-28 14:00,대천2동,0.11067404
4,01-28 15:00,대천2동,0.11331085
4,01-28 16:00,대천2동,0.117169224
4,01-28 17:00,대천2동,0.12142181
4,01-28 18:00,대천2동,0.12417004
4,01-28 19:00,대천2동,0.12604143
4,01-28 20:00,대천2동,0.12960942
4,01-28 21:00,대천2동,0.13393554
4,01-28 22:00,대천2동,0.13629253
4,01-28 23:00,대천2동,0.13893834
4,01-29 00:00,대천2동,0.1694265
4,01-29 01:00,대천2동,0.16910848
4,01-29 02:00,대천2동,0.17038934
4,01-29 03:00,대천2동,0.17213678
4,01-29 04:00,대천2동,0.17339134
4,01-29 05:00,대천2동,0.17330836
4,01-29 06:00,대천2동,0.174823
4,01-29 07:00,대천2동,0.17798954
4,01-29 08:00,대천2동,0.1789853
4,01-29 09:00,대천2동,0.18071146
4,01-29 10:00,대천2동,0.17390963
4,01-29 11:00,대천2동,0.157808
4,01-29 12:00,대천2동,0.12561795
4,01-29 13:00,대천2동,0.10761746
4,01-29 14:00,대천2동,0.109754376
4,01-29 15:00,대천2동,0.11082472
4,01-29 16:00,대천2동,0.11599445
4,01-29 17:00,대천2동,0.118928984
4,01-29 18:00,대천2동,0.12361692
4,01-29 19:00,대천2동,0.12724695
4,01-29 20:00,대천2동,0.13113728
4,01-29 21:00,대천2동,0.13564086
4,01-29 22:00,대천2동,0.14176302
4,01-29 23:00,대천2동,0.1463657
4,01-30 00:00,대천2동,0.1832186
4,01-30 01:00,대천2동,0.18646505
4,01-30 02:00,대천2동,0.18477276
4,01-30 03:00,대천2동,0.18497495
4,01-30 04:00,대천2동,0.18655248
4,01-30 05:00,대천2동,0.18464848
4,01-30 06:00,대천2동,0.18045197
4,01-30 07:00,대천2동,0.1794583
4,01-30 08:00,대천2동,0.184538
4,01-30 09:00,대천2동,0.14953572
4,01-30 10:00,대천2동,0.12790349
4,01-30 11:00,대천2동,0.11753448
4,01-30 12:00,대천2동,0.111129336
4,01-30 13:00,대천2동,0.103131846
4,01-30 14:00,대천2동,0.1028392
4,01-30 15:00,대천2동,0.10411075
4,01-30 16:00,대천2동,0.09611632
4,01-30 17:00,대천2동,0.082935765
4,01-30 18:00,대천2동,0.13869971
4,01-30 19:00,대천2동,0.15779182
4,01-30 20:00,대천2동,0.16765705
4,01-30 21:00,대천2동,0.1692722
4,01-30 22:00,대천2동,0.16747512
4,01-30 23:00,대천2동,0.16881004
4,02-02 00:00,대천2동,0.22684391
4,02-02 01:00,대천2동,0.23296478
4,02-02 02:00,대천2동,0.23954448
4,02-02 03:00,대천2동,0.24222898
4,02-02 04:00,대천2동,0.24067011
4,02-02 05:00,대천2동,0.23998326
4,02-02 06:00,대천2동,0.24406534
4,02-02 07:00,대천2동,0.24780148
4,02-02 08:00,대천2동,0.25146332
4,02-02 09:00,대천2동,0.25523135
4,02-02 10:00,대천2동,0.25104275
4,02-02 11:00,대천2동,0.24038935
4,02-02 12:00,대천2동,0.1997059
4,02-02 13:00,대천2동,0.17692915
4,02-02 14:00,대천2동,0.17560111
4,02-02 15:00,대천2동,0.17871907
4,02-02 16:00,대천2동,0.18377551
4,02-02 17:00,대천2동,0.189284
4,02-02 18:00,대천2동,0.193399
4,02-02 19:00,대천2동,0.19848198
4,02-02 20:00,대천2동,0.20288418
4,02-02 21:00,대천2동,0.20793262
4,02-02 22:00,대천2동,0.21374938
4,02-02 23:00,대천2동,0.21763286
4,02-03 00:00,대천2동,0.25022832
4,02-03 01:00,대천2동,0.25128958
4,02-03 02:00,대천2동,0.25256932
4,02-03 03:00,대천2동,0.2506562
4,02-03 04:00,대천2동,0.24939892
4,02-03 05:00,대천2동,0.24948527
4,02-03 06:00,대천2동,0.25046623
4,02-03 07:00,대천2동,0.2519503
4,02-03 08:00,대천2동,0.2533259
4,02-03 09:00,대천2동,0.25491276
4,02-03 10:00,대천2동,0.24769764
4,02-03 11:00,대천2동,0.23087063
4,02-03 12:00,대천2동,0.19346526
4,02-03 13:00,대천2동,0.17881498
4,02-03 14:00,대천2동,0.18473051
4,02-03 15:00,대천2동,0.18983895
4,02-03 16:00,대천2동,0.19424534
4,02-03 17:00,대천2동,0.19950913
4,02-03 18:00,대천2동,0.20484021
4,02-03 19:00,대천2동,0.21062396
4,02-03 20:00,대천2동,0.21521665
4,02-03 21:00,대천2동,0.22390577
4,02-03 22:00,대천2동,0.23042557
4,02-03 23:00,대천2동,0.23630244
4,02-04 00:00,대천2동,0.27071318
4,02-04 01:00,대천2동,0.27261677
4,02-04 02:00,대천2동,0.27323148
4,02-04 03:00,대천2동,0.27110493
4,02-04 04:00,대천2동,0.26918522
4,02-04 05:00,대천2동,0.26660857
4,02-04 06:00,대천2동,0.26232946
4,02-04 07:00,대천2동,0.25718972
4,02-04 08:00,대천2동,0.25440732
4,02-04 09:00,대천2동,0.22370718
4,02-04 10:00,대천2동,0.20305446
4,02-04 11:00,대천2동,0.19729206
4,02-04 12:00,대천2동,0.19544688
4,02-04 13:00,대천2동,0.18595764
4,02-04 14:00,대천2동,0.18783271
4,02-04 15:00,대천2동,0.18896484
4,02-04 16:00,대천2동,0.18588735
4,02-04 17:00,대천2동,0.18009177
4,02-04 18:00,대천2동,0.18894267
4,02-04 19:00,대천2동,0.22502533
4,02-04 20:00,대천2동,0.23971833
4,02-04 21:00,대천2동,0.24457276
4,02-04 22:00,대천2동,0.24676125
4,02-04 23:00,대천2동,0.2668194
4,02-07 00:00,대천2동,0.09215173
